,date,hour,Total Passengers,Amount of Trips,Total Distance,Average Distance,Total Fares,day_of_week,Temperature,Dew_Point,Humidity,Speed,Gust,Pressure,Precip_Rate,Precip_Accum,UV,Solar
2627,2022-04-16,12,9540.0,6354,347800.06999999995,53.565388880332655,123218.84,5,66.875,37.483333333333334,33.833333333333336,0.0,0.0,29.926666666666666,0.0,0.0,4.416666666666667,837.8333333333334
2628,2022-04-16,13,10065.0,6608,22248.66,3.2926831434068373,135499.81,5,67.79166666666667,41.63333333333333,39.0,0.0,0.0,29.8925,0.0,0.0,4.0,853.6666666666666
2629,2022-04-16,14,10284.0,6659,24220.31,3.5770654260818198,141787.67,5,63.725,46.333333333333336,53.083333333333336,0.0,0.0,29.864166666666666,0.0,0.0,3.25,708.5
2630,2022-04-16,15,11168.0,7275,26262.48,3.5610142372881355,157011.82,5,61.73333333333333,47.6,59.916666666666664,0.0,0.0,29.8125,0.0,0.0,1.9166666666666667,475.1666666666667
2631,2022-04-16,16,10736.0,6935,23489.05,3.3322528018158604,144273.17,5,60.31666666666666,48.5,65.08333333333333,0.0,0.0,29.77416666666667,0.0,0.0,1.3333333333333333,483.0
2632,2022-04-16,17,11472.0,7334,24165.63,3.2337254114813327,149377.64,5,59.775,49.125,67.75,0.0,0.0,29.763333333333335,0.0,0.0,0.3333333333333333,144.83333333333334
2633,2022-04-16,18,11435.0,7346,21983.1,2.92134219269103,141409.12,5,60.90833333333333,48.083333333333336,62.833333333333336,0.0,0.0,29.771666666666665,0.0,0.0,0.0,43.25
2634,2022-04-16,19,10125.0,6491,20032.01,2.9756402257872843,125846.87,5,57.44166666666666,43.5,59.666666666666664,0.0,0.0,29.804166666666664,0.0,0.0,0.0,4.833333333333333
2635,2022-04-16,20,10407.0,6631,19725.15,2.8578890176760363,126335.41,5,54.30833333333334,41.61666666666667,62.25,0.0,0.0,29.859166666666667,0.0,0.0,0.0,0.0
2636,2022-04-16,21,10413.0,6678,20215.65,2.8654358610914246,131101.97,5,50.574999999999996,42.85833333333333,74.91666666666667,0.0,0.0,29.905,0.006666666666666667,0.006666666666666667,0.0,0.0
2637,2022-04-16,22,9395.0,6009,61715.15,9.522473383737077,125270.65,5,46.525,40.725,80.0,0.0,0.0,29.926666666666666,0.05583333333333334,0.06083333333333333,0.0,0.0
2638,2022-04-16,23,7817.0,5101,18087.05,3.289750818479447,107690.36,5,45.675000000000004,40.65833333333333,82.58333333333333,0.0,0.0,29.912499999999998,0.041666666666666664,0.09833333333333334,0.0,0.0
2639,2022-04-17,0,6028.0,4004,13748.1,3.3040374909877435,79757.48,6,45.89166666666667,40.175000000000004,80.5,0.0,0.0,29.9275,0.0033333333333333335,0.0,0.0,0.0
2640,2022-04-17,1,4794.0,3150,10940.44,3.3559631901840494,62085.29,6,45.375,38.21666666666667,76.16666666666667,0.0,0.0,29.940833333333334,0.0,0.0,0.0,0.0
2641,2022-04-17,2,3437.0,2341,7812.33,3.216274186908193,45351.81,6,45.36666666666667,38.13333333333333,75.91666666666667,0.0,0.0,29.9475,0.0,0.0,0.0,0.0
2642,2022-04-17,3,2078.0,1398,5502.1,3.5751137102014297,31103.48,6,45.208333333333336,37.44166666666667,74.0,0.0,0.0,29.949166666666667,0.0,0.0,0.0,0.0
2643,2022-04-17,4,1190.0,851,52174.6,52.86180344478217,25246.77,6,44.61666666666667,36.44166666666667,72.83333333333333,0.0,0.0,29.965,0.0,0.0,0.0,0.0
2644,2022-04-17,5,688.0,503,201027.27,360.9107181328546,17647.74,6,43.30833333333334,33.56666666666667,68.41666666666667,0.0,0.0,30.000833333333333,0.0,0.0,0.0,0.0
2645,2022-04-17,6,1174.0,804,5749.79,6.910805288461538,25929.25,6,42.36666666666667,31.575,65.5,0.0,0.0,30.0325,0.0033333333333333335,0.0033333333333333335,0.0,24.083333333333332
2646,2022-04-17,7,1787.0,1279,7348.53,5.622440703902066,35303.2,6,42.35833333333333,30.416666666666668,62.416666666666664,0.0,0.0,30.06833333333333,0.0075,0.01,0.0,177.75
2647,2022-04-17,8,2838.0,1945,8795.55,4.393381618381618,45312.44,6,42.76666666666667,26.325,52.333333333333336,0.0,0.0,30.094166666666666,0.0,0.01,1.0,378.6666666666667
2648,2022-04-17,9,5010.0,3302,11606.88,3.417809187279152,64447.74,6,43.800000000000004,22.3,42.333333333333336,0.0,0.0,30.102500000000003,0.0,0.01,1.8333333333333333,560.0833333333334
2649,2022-04-17,10,6806.0,4556,14898.36,3.1847712697734076,86505.85,6,45.44166666666666,20.658333333333335,36.916666666666664,0.0,0.0,30.11,0.0,0.01,2.9166666666666665,712.1666666666666
2650,2022-04-17,11,8402.0,5441,18603.89,3.3418160589186274,105755.8,6,46.64545454545455,19.79090909090909,34.09090909090909,0.0,0.0,30.114545454545453,0.0,0.01,4.090909090909091,835.3636363636364
2651,2022-04-17,12,9838.0,6331,21863.19,3.3802087198515767,126813.39,6,46.925000000000004,18.849999999999998,32.333333333333336,0.0,0.0,30.131666666666664,0.0,0.01,4.583333333333333,756.25
2652,2022-04-17,13,10186.0,6551,24800.83,3.6960998509687037,140989.68,6,47.416666666666664,18.808333333333334,31.666666666666668,0.0,0.0,30.14,0.0,0.01,4.25,898.75
2653,2022-04-17,14,10381.0,6646,27268.43,4.023079079374447,152300.63,6,47.90833333333333,17.375,29.333333333333332,0.0,0.0,30.139166666666668,0.0,0.01,3.6666666666666665,805.0833333333334
2654,2022-04-17,15,9896.0,6288,25733.41,4.0221022194435765,143344.42,6,48.51666666666667,17.133333333333333,28.333333333333332,0.0,0.0,30.147499999999997,0.0,0.01,2.5,756.75
2655,2022-04-17,16,9617.0,6187,24689.42,3.937078615850741,139333.3,6,49.00833333333333,16.833333333333332,27.5,0.0,0.0,30.1725,0.0,0.01,1.5,628.5
2656,2022-04-17,17,9177.0,5925,23342.7,3.8801030585106386,131612.96,6,48.59166666666667,16.849999999999998,27.916666666666668,0.0,0.0,30.199166666666667,0.0,0.01,0.5833333333333334,145.25
2657,2022-04-17,18,8877.0,5790,21747.49,3.6810240352065,122816.81,6,48.425000000000004,17.366666666666667,28.75,0.0,0.0,30.22,0.0,0.01,0.0,120.41666666666667
2658,2022-04-17,19,7207.0,4714,18844.3,3.8702608338467854,101623.79,6,46.9,20.018181818181816,33.90909090909091,0.0,0.0,30.24818181818182,0.0,0.01,0.0,10.090909090909092
2659,2022-04-17,20,7301.0,4838,19101.98,3.784068938193344,105580.03,6,46.125,18.916666666666668,33.5,0.0,0.0,30.28333333333333,0.0,0.01,0.0,0.0
2660,2022-04-17,21,6964.0,4591,19306.04,4.0431497382198955,103577.71,6,45.809090909090905,17.527272727272727,32.09090909090909,0.0,0.0,30.30727272727273,0.0,0.01,0.0,0.0
2661,2022-04-17,22,5455.0,3652,17634.62,4.633373620599054,90647.31,6,45.125,17.716666666666665,32.916666666666664,0.0,0.0,30.3175,0.0,0.01,0.0,0.0
2662,2022-04-17,23,3656.0,2478,14441.16,5.676556603773585,68905.46,6,44.61666666666667,19.033333333333335,35.666666666666664,0.0,0.0,30.323333333333334,0.0,0.01,0.0,0.0
2663,2022-04-18,0,1896.0,1279,7123.53,5.4212557077625565,34851.36,0,44.18333333333334,20.283333333333335,38.166666666666664,0.0,0.0,30.331666666666663,0.0,0.0,0.0,0.0
2665,2022-04-18,1,794.0,577,2486.95,4.215169491525423,12650.63,0,43.48333333333333,20.875,40.166666666666664,0.0,0.0,30.340833333333332,0.0,0.0,0.0,0.0
2667,2022-04-18,2,455.0,344,1409.71,4.016267806267806,7173.78,0,42.98333333333333,21.25,41.75,0.0,0.0,30.349166666666665,0.0,0.0,0.0,0.0
2669,2022-04-18,3,358.0,274,1355.39,4.7725,6546.1,0,42.40833333333333,21.675,43.25,0.0,0.0,30.36,0.0,0.0,0.0,0.0
2671,2022-04-18,4,461.0,335,98713.76,259.77305263157893,12466.36,0,42.233333333333334,22.641666666666666,45.416666666666664,0.0,0.0,30.358333333333334,0.0,0.0,0.0,0.0
2673,2022-04-18,5,911.0,655,4720.12,6.71425320056899,22084.53,0,42.25,23.358333333333334,46.75,0.0,0.0,30.370833333333334,0.0,0.0,0.0,0.0
2675,2022-04-18,6,2323.0,1788,9552.48,5.166295294753921,46729.49,0,42.141666666666666,23.75,47.833333333333336,0.0,0.0,30.36583333333333,0.0,0.0,0.0,24.916666666666668
2677,2022-04-18,7,4445.0,3391,13299.47,3.794427960057061,73838.55,0,42.34166666666666,25.15833333333333,50.416666666666664,0.0,0.0,30.354166666666668,0.0,0.0,0.16666666666666666,187.58333333333334
2679,2022-04-18,8,5923.0,4509,15726.03,3.383397160068847,93954.27,0,44.175000000000004,26.366666666666664,49.416666666666664,0.0,0.0,30.360833333333332,0.0,0.0,1.0,386.8333333333333
2681,2022-04-18,9,6630.0,4921,15546.15,3.101785714285714,97095.84,0,46.9,25.900000000000002,43.75,0.0,0.0,30.361666666666668,0.0,0.0,2.0833333333333335,543.0
2683,2022-04-18,10,7469.0,5398,18315.47,3.350186573989391,108872.27,0,48.69166666666666,24.05,37.75,0.0,0.0,30.343333333333334,0.0,0.0,2.6666666666666665,546.5833333333334
2685,2022-04-18,11,7611.0,5492,17527.47,3.1467630161579896,109947.93000000001,0,50.525,24.724999999999998,36.25,0.0,0.0,30.333333333333332,0.0,0.0,3.75,674.6666666666666
2687,2022-04-18,12,8741.0,6168,21744.01,3.485175508895656,129877.76,0,50.725,24.650000000000002,35.833333333333336,0.0,0.0,30.319999999999997,0.0,0.0,3.5833333333333335,584.75
2689,2022-04-18,13,9296.0,6466,23542.0,3.5892666565025158,139389.72,0,49.699999999999996,26.491666666666664,40.5,0.0,0.0,30.313333333333333,0.0,0.0,3.0833333333333335,457.8333333333333
2691,2022-04-18,14,9823.0,6779,211232.94000000003,30.715855751054242,151974.36000000002,0,48.30833333333334,29.791666666666668,48.583333333333336,0.0,0.0,30.3,0.0,0.0,1.1666666666666667,224.16666666666666
2693,2022-04-18,15,10714.0,7468,28990.78,3.830199497952173,168457.08,0,47.76666666666667,30.78333333333333,51.583333333333336,0.0,0.0,30.28,0.0,0.0,1.0,140.08333333333334
2695,2022-04-18,16,10161.0,7058,27138.83,3.775049380998748,171642.8,0,47.025,27.816666666666666,47.166666666666664,0.0,0.0,30.234166666666667,0.0,0.0,0.25,81.33333333333333
2697,2022-04-18,17,10559.0,7497,25641.0,3.3530796390741466,165509.89,0,47.01666666666667,26.28333333333333,44.166666666666664,0.0,0.0,30.205833333333334,0.0,0.0,0.0,45.666666666666664
2699,2022-04-18,18,10552.0,7551,22717.79,2.9565057261842793,150623.09,0,46.699999999999996,30.541666666666668,53.333333333333336,0.0,0.0,30.1775,0.0,0.0,0.0,7.75
2701,2022-04-18,19,8839.0,6300,30562.89,4.669654698242933,130682.91,0,45.60833333333333,34.525,65.16666666666667,0.0,0.0,30.123333333333335,0.0,0.0,0.0,0.0
2703,2022-04-18,20,7514.0,5274,44466.39,8.163464292270975,110363.99,0,45.824999999999996,34.80833333333333,65.25,0.0,0.0,30.0775,0.0,0.0,0.0,0.0
2705,2022-04-18,21,6646.0,4673,18879.39,3.9315680966264055,102925.65,0,45.68333333333334,34.541666666666664,64.91666666666667,0.0,0.0,30.028333333333336,0.005833333333333334,0.006666666666666667,0.0,0.0
2707,2022-04-18,22,5586.0,3917,17733.91,4.176615638247762,95217.66,0,42.699999999999996,36.61666666666667,79.0,0.0,0.0,29.950833333333335,0.14833333333333334,0.15833333333333333,0.0,0.0
2709,2022-04-18,23,3416.0,2492,13205.68,4.788136330674402,67102.83,0,41.824999999999996,37.68333333333333,85.25,0.0,0.0,29.861666666666665,0.20833333333333334,0.355,0.0,0.0
2711,2022-04-19,0,2042.0,1476,10103.98,6.535562742561448,45290.42,1,42.925000000000004,39.641666666666666,88.0,0.0,0.0,29.7775,0.13916666666666666,0.05333333333333334,0.0,0.0
2712,2022-04-19,1,743.0,572,4274.45,7.183949579831933,19016.06,1,43.86666666666667,40.86666666666667,89.25,0.0,0.0,29.645833333333332,0.11583333333333334,0.1675,0.0,0.0
2713,2022-04-19,2,386.0,309,1956.28,5.982507645259939,8507.039999999999,1,44.916666666666664,42.21666666666667,90.0,0.0,0.0,29.5825,0.14833333333333334,0.31,0.0,0.0
2714,2022-04-19,3,175.0,144,858.12,5.465732484076433,4025.7,1,45.01666666666667,42.34166666666666,90.16666666666667,0.0,0.0,29.506666666666664,0.14083333333333334,0.4475,0.0,0.0
2715,2022-04-19,4,320.0,241,2048.31,7.502967032967033,9303.53,1,45.225,42.725,91.0,0.0,0.0,29.458333333333332,0.135,0.5750000000000001,0.0,0.0
2716,2022-04-19,5,851.0,634,3757.47,5.509486803519061,18248.57,1,43.98333333333333,41.4,90.66666666666667,0.0,0.0,29.4725,0.10583333333333333,0.6741666666666667,0.0,0.0
2717,2022-04-19,6,2768.0,2169,9881.08,4.33951690821256,50641.45,1,39.25,36.708333333333336,90.5,0.0,0.0,29.530833333333334,0.08,0.7516666666666666,0.0,8.583333333333334
2718,2022-04-19,7,5254.0,3929,28661.370000000003,6.96171241195045,80632.34,1,40.475,37.675,89.75,0.0,0.0,29.58083333333333,0.03833333333333334,0.7833333333333333,0.0,91.33333333333333
2719,2022-04-19,8,6864.0,5204,21404.33,3.933896342584084,107524.37,1,42.26363636363636,37.6,83.45454545454545,0.0,0.0,29.61818181818182,0.01636363636363636,0.7981818181818183,0.45454545454545453,153.1818181818182
2720,2022-04-19,9,7457.0,5636,17460.14,3.0254964477560216,114789.82,1,43.52727272727273,35.6,73.45454545454545,0.0,0.0,29.65090909090909,0.015454545454545455,0.8127272727272726,1.3636363636363635,308.45454545454544
2721,2022-04-19,10,8190.0,5992,17860.98,2.9395951283739303,119059.67,1,45.00833333333333,33.125,63.083333333333336,0.0,0.0,29.6825,0.013333333333333334,0.8249999999999998,1.9166666666666667,307.0833333333333
2722,2022-04-19,11,8689.0,6308,17530.18,2.7472465130857233,123316.01,1,45.574999999999996,32.050000000000004,58.833333333333336,0.0,0.0,29.715833333333332,0.01,0.8341666666666666,2.4166666666666665,341.5
2723,2022-04-19,12,9542.0,6837,21759.17,3.1443887283236993,141978.09,1,46.625,29.825,52.0,0.0,0.0,29.746666666666666,0.012499999999999999,0.8458333333333333,2.9166666666666665,499.0833333333333
2724,2022-04-19,13,9654.0,6841,22496.07,3.2424430671663305,143496.56,1,47.050000000000004,27.575,46.583333333333336,0.0,0.0,29.773333333333337,0.010833333333333334,0.8558333333333333,2.25,282.0
2725,2022-04-19,14,10226.0,7285,85098.21,11.53717597613883,159001.47,1,48.125,26.858333333333334,43.5,0.0,0.0,29.786666666666665,0.008333333333333333,0.8633333333333333,3.4166666666666665,820.5833333333334
2726,2022-04-19,15,10991.0,7663,27597.35,3.555901301378688,166785.96,1,48.56666666666666,27.175,43.166666666666664,0.0,0.0,29.805000000000003,0.0075,0.87,1.0833333333333333,220.58333333333334
2727,2022-04-19,16,10678.0,7616,25965.73,3.361259546925566,172461.08,1,48.93333333333334,26.383333333333336,41.25,0.0,0.0,29.826666666666668,0.0,0.87,0.75,148.58333333333334
2728,2022-04-19,17,11452.0,8247,26328.23,3.1440446620492,176993.57,1,48.98333333333333,26.916666666666668,42.083333333333336,0.0,0.0,29.8425,0.0,0.87,0.75,227.16666666666666
2729,2022-04-19,18,12403.0,8988,25860.6,2.832176103384076,180475.28,1,48.041666666666664,28.883333333333336,47.166666666666664,0.0,0.0,29.865,0.0008333333333333334,0.8708333333333332,0.0,103.91666666666667
2730,2022-04-19,19,9850.0,7208,22851.92,3.106146527117031,142720.05,1,45.958333333333336,30.583333333333332,54.75,0.0,0.0,29.909166666666668,0.01,0.88,0.0,29.916666666666668
2731,2022-04-19,20,9315.0,6687,22572.75,3.3034904141665447,132545.52,1,45.425000000000004,29.808333333333334,54.333333333333336,0.0,0.0,29.941666666666666,0.0,0.88,0.0,0.0
2732,2022-04-19,21,9103.0,6372,24143.84,3.6614861995753714,135086.35,1,45.39166666666666,29.433333333333334,53.5,0.0,0.0,29.969166666666666,0.0,0.88,0.0,0.0
2733,2022-04-19,22,7982.0,5555,21830.79,3.7413521850899745,122348.85,1,45.00833333333333,29.25,53.666666666666664,0.0,0.0,29.99416666666667,0.0,0.88,0.0,0.0
2734,2022-04-19,23,5582.0,3885,16775.94,4.140162882527147,89019.66,1,44.53333333333333,27.724999999999998,51.416666666666664,0.0,0.0,30.015833333333333,0.0,0.88,0.0,0.0
2735,2022-04-20,0,2889.0,2078,9864.45,4.633372475340535,49941.94,2,43.975,27.025000000000002,51.0,0.0,0.0,30.040000000000003,0.0,0.0,0.0,0.0
2736,2022-04-20,1,1266.0,928,3931.4,4.133964248159832,19861.25,2,43.34166666666667,27.025000000000002,52.25,0.0,0.0,30.066666666666666,0.0,0.0,0.0,0.0
2737,2022-04-20,2,585.0,441,1686.58,3.6905470459518597,9621.92,2,43.15833333333333,27.025000000000002,52.833333333333336,0.0,0.0,30.09,0.008333333333333333,0.008333333333333333,0.0,0.0
2738,2022-04-20,3,297.0,227,14281.32,57.354698795180724,5570.25,2,43.18333333333334,27.183333333333334,53.166666666666664,0.0,0.0,30.120833333333334,0.0025,0.01,0.0,0.0
2739,2022-04-20,4,364.0,276,2215.1,6.965723270440251,10477.04,2,43.24166666666667,27.666666666666668,53.916666666666664,0.0,0.0,30.1575,0.0,0.01,0.0,0.0
2740,2022-04-20,5,801.0,624,4135.69,6.1726716417910446,19577.59,2,44.05833333333334,26.766666666666666,50.5,0.0,0.0,30.184166666666666,0.0,0.01,0.0,0.0
2741,2022-04-20,6,2576.0,1973,9134.63,4.473374142997061,46438.92,2,44.76666666666666,25.816666666666666,47.25,0.0,0.0,30.22583333333333,0.0,0.01,0.0,17.583333333333332
2742,2022-04-20,7,5211.0,4044,14132.54,3.358493346007605,83141.21,2,45.025,25.441666666666666,45.916666666666664,0.0,0.0,30.270833333333332,0.0,0.01,0.16666666666666666,168.41666666666666
2743,2022-04-20,8,6753.0,5251,125902.62000000001,23.148119139547713,106758.41,2,45.833333333333336,24.741666666666664,43.583333333333336,0.0,0.0,30.2925,0.0,0.01,1.0,431.8333333333333
2744,2022-04-20,9,7620.0,5726,17277.24,2.9488376856118794,115107.24,2,47.38333333333333,24.458333333333332,40.416666666666664,0.0,0.0,30.304166666666664,0.0,0.01,2.0,600.5833333333334
2745,2022-04-20,10,8300.0,6023,19040.22,3.1157290132547866,124770.78,2,49.00833333333333,23.558333333333334,36.75,0.0,0.0,30.315833333333334,0.0,0.01,3.25,717.4166666666666
2746,2022-04-20,11,8888.0,6404,19886.79,3.071318918918919,133764.11000000002,2,50.845454545454544,24.59090909090909,35.63636363636363,0.0,0.0,30.328181818181818,0.0,0.01,4.181818181818182,816.6363636363636
2747,2022-04-20,12,9679.0,6835,21318.35,3.088720660678064,143538.97,2,52.64166666666667,23.5,31.833333333333332,0.0,0.0,30.33,0.0,0.01,5.0,857.9166666666666
2748,2022-04-20,13,9612.0,6864,23265.41,3.3393727572843406,151043.66,2,54.550000000000004,22.666666666666668,28.75,0.0,0.0,30.338333333333335,0.0,0.01,4.916666666666667,848.4166666666666
2749,2022-04-20,14,10499.0,7407,25981.6,3.4568387440127726,164859.3,2,56.51666666666667,22.59166666666667,26.583333333333332,0.0,0.0,30.34166666666667,0.0,0.01,4.0,783.0833333333334
2750,2022-04-20,15,10616.0,7403,26218.35,3.489731132703314,163615.46,2,57.49166666666667,21.016666666666666,24.0,0.0,0.0,30.343333333333334,0.0,0.01,2.6666666666666665,665.1666666666666
2751,2022-04-20,16,10498.0,7394,25643.73,3.424186139671518,175322.67,2,58.725,20.816666666666666,22.833333333333332,0.0,0.0,30.35166666666667,0.0,0.01,1.6666666666666667,509.1666666666667
2752,2022-04-20,17,11578.0,8313,27093.79,3.1965302029259086,191460.79,2,59.23333333333333,20.308333333333334,22.083333333333332,0.0,0.0,30.364166666666666,0.004166666666666667,0.014166666666666668,0.9166666666666666,315.0833333333333
2753,2022-04-20,18,12047.0,8732,23898.6,2.6801166311539752,175502.57,2,58.775,22.933333333333334,25.416666666666668,0.0,0.0,30.375833333333333,0.006666666666666667,0.02,0.0,129.16666666666666
2754,2022-04-20,19,10797.0,7714,24808.31,3.155872026459738,156644.12,2,53.63333333333333,34.125,47.833333333333336,0.0,0.0,30.40416666666667,0.0,0.02,0.0,12.583333333333334
2755,2022-04-20,20,10004.0,7094,23732.53,3.263549229922992,143531.26,2,51.13333333333333,35.233333333333334,54.416666666666664,0.0,0.0,30.42916666666667,0.0,0.02,0.0,0.0
2756,2022-04-20,21,9613.0,6758,25054.64,3.5792342857142856,144765.66,2,50.416666666666664,36.05833333333333,57.75,0.0,0.0,30.453333333333333,0.0,0.02,0.0,0.0
2757,2022-04-20,22,8307.0,5889,56083.97,9.075076051779936,133034.93,2,49.699999999999996,38.93333333333333,66.33333333333333,0.0,0.0,30.468333333333334,0.0,0.02,0.0,0.0
2758,2022-04-20,23,6046.0,4307,17436.03,3.8464659166115154,96200.19,2,49.4,40.17272727272727,70.36363636363636,0.0,0.0,30.479999999999997,0.0,0.02,0.0,0.0
2759,2022-04-21,0,4081.0,2904,12138.17,4.012618181818182,65038.51,3,48.99090909090909,40.20909090909091,71.54545454545455,0.0,0.0,30.480000000000004,0.0,0.0,0.0,0.0
2760,2022-04-21,1,1991.0,1418,5490.44,3.7917403314917126,29595.51,3,47.85,39.5,72.83333333333333,0.0,0.0,30.479166666666668,0.0,0.0,0.0,0.0
2761,2022-04-21,2,1021.0,709,2729.25,3.74896978021978,14483.76,3,46.949999999999996,39.56666666666667,75.41666666666667,0.0,0.0,30.474999999999998,0.0,0.0,0.0,0.0
2762,2022-04-21,3,537.0,374,1672.79,4.192456140350877,8631.11,3,46.166666666666664,40.18333333333333,79.5,0.0,0.0,30.473333333333333,0.0,0.0,0.0,0.0
2763,2022-04-21,4,487.0,366,3400.2,7.727727272727273,15600.16,3,45.416666666666664,39.958333333333336,80.91666666666667,0.0,0.0,30.485,0.0,0.0,0.0,0.0
2764,2022-04-21,5,842.0,667,50606.06,70.18871012482663,20403.34,3,45.63333333333333,40.71666666666666,82.91666666666667,0.0,0.0,30.5,0.0,0.0,0.0,0.0
2765,2022-04-21,6,2635.0,2043,9778.16,4.618875767595654,48417.37,3,45.574999999999996,41.18333333333333,84.58333333333333,0.0,0.0,30.50583333333333,0.0,0.0,0.0,35.25
2766,2022-04-21,7,5177.0,3940,14507.25,3.546137863603031,83086.58,3,47.65,41.583333333333336,79.41666666666667,0.0,0.0,30.511666666666667,0.0,0.0,0.16666666666666666,177.83333333333334
2767,2022-04-21,8,6856.0,5163,17424.06,3.2550084065010276,107817.67,3,50.525,38.025,62.166666666666664,0.0,0.0,30.51,0.0,0.0,1.0833333333333333,380.9166666666667
2768,2022-04-21,9,7670.0,5637,17676.45,3.0682954348203437,115613.33,3,52.666666666666664,38.858333333333334,59.333333333333336,0.0,0.0,30.51,0.0,0.0,2.25,539.9166666666666
2769,2022-04-21,10,8406.0,6045,18761.14,3.057053935147466,121433.83,3,54.13333333333333,40.13333333333333,59.25,0.0,0.0,30.501666666666665,0.0,0.0,2.9166666666666665,564.0833333333334
2770,2022-04-21,11,9099.0,6476,21496.01,3.279830637778456,137355.92,3,55.050000000000004,37.699999999999996,52.333333333333336,0.0,0.0,30.488333333333333,0.0025,0.0025,4.333333333333333,754.1666666666666
2771,2022-04-21,12,9886.0,7045,22573.17,3.1637238962859144,147158.58,3,55.11666666666667,34.06666666666667,44.833333333333336,0.0,0.0,30.47583333333333,0.008333333333333333,0.01,3.4166666666666665,514.0
